BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,10600,82894.0,124359.0,HomeImp,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,40.325885318
0,10600,54344.0,92742.0,HomeImp,Other,19.0,0.0,0.0,171.20507901,0.0,28.0,24.553206166
0,10600,39061.0,50225.0,DebtCon,Other,15.0,0.0,0.0,77.114285108,0.0,12.0,32.587465652
0,10600,46589.0,64559.0,HomeImp,Other,8.0,0.0,0.0,85.230876487,2.0,33.0,40.451392536
0,10600,28264.0,86546.0,HomeImp,ProfExe,20.0,0.0,0.0,244.14050903,0.0,11.0,24.20235008
0,10600,44696.0,57686.0,DebtCon,Office,0.0,0.0,0.0,170.34097406,0.0,20.0,37.792555026
0,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0.0,0.0,164.56765548,2.0,34.0,43.204953133
0,10600,62909.0,81411.0,HomeImp,Other,15.0,0.0,0.0,238.31447075,1.0,35.0,34.680381648
0,10600,56814.0,66692.0,DebtCon,Mgr,10.0,0.0,0.0,107.37405519,1.0,18.0,32.625687041
0,10600,50662.0,62491.0,DebtCon,Other,0.0,0.0,0.0,197.70926699,1.0,13.0,26.251888349
0,10600,43676.0,61576.0,DebtCon,Other,6.0,0.0,0.0,84.839126053,1.0,10.0,30.868137501
0,10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0.0,0.0,92.979490511,0.0,34.0,37.319289307
0,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.746622005,2.0,24.0,40.76038718
0,10600,27666.0,56218.0,HomeImp,Other,3.0,0.0,0.0,249.85118993,0.0,10.0,39.528326336
0,10600,64546.0,84576.0,DebtCon,Other,0.0,0.0,0.0,173.62528427,1.0,35.0,28.971803768
0,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.655744344
0,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,26.242394307
0,10600,58701.0,67967.0,DebtCon,Mgr,10.0,0.0,0.0,116.53228926,1.0,19.0,31.540218257
0,10700,85198.0,107044.0,HomeImp,ProfExe,0.0,0.0,0.0,66.758325469,0.0,19.0,36.846466819
0,10700,56197.0,79272.0,HomeImp,Other,18.0,0.0,0.0,218.98166217,1.0,16.0,34.015359605
0,10700,126751.0,184554.0,DebtCon,Other,8.0,0.0,0.0,225.87035215,0.0,19.0,34.13705457
0,10700,124330.0,176350.0,DebtCon,Other,8.0,0.0,0.0,222.63433925,1.0,19.0,33.964777335
0,10700,59588.0,69166.0,HomeImp,Other,6.0,0.0,0.0,133.90650517,0.0,17.0,36.180857581
0,10700,49573.0,68125.0,DebtCon,Other,2.0,0.0,0.0,223.2,0.0,10.0,34.818261819
0,10700,67523.0,85560.0,DebtCon,Sales,5.0,0.0,0.0,126.84293494,0.0,35.0,26.001665333
0,10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.039168276,2.0,34.0,40.396233444
0,10700,51224.0,70399.0,DebtCon,Mgr,5.0,0.0,0.0,110.67744165,1.0,23.0,42.939294407
0,10800,98568.0,121994.0,DebtCon,Office,15.0,0.0,0.0,270.26516526,0.0,16.0,33.658292221
0,10800,32870.0,61572.0,DebtCon,Mgr,7.0,0.0,0.0,173.46666667,1.0,20.0,38.490246959
0,10800,11950.0,46780.0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,34.818261819
0,10800,125732.0,184667.0,DebtCon,Other,7.0,0.0,0.0,212.22346879,0.0,19.0,33.920789966
0,10800,31149.0,67239.0,DebtCon,Mgr,7.0,0.0,0.0,173.46666667,1.0,20.0,35.265437376
0,10800,80203.0,98731.0,DebtCon,Other,4.0,0.0,0.0,113.42514573,2.0,31.0,41.474073805
0,10800,64181.0,70996.0,DebtCon,Other,4.0,0.0,0.0,171.75957905,2.0,17.0,33.227793593
0,10800,65019.0,89235.5,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819
0,10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.66507078,0.0,23.0,30.09500969
0,10800,67740.0,108135.0,DebtCon,Office,11.0,0.0,0.0,163.27383179,1.0,12.0,38.383498378
0,10800,56477.0,94980.0,HomeImp,Other,17.0,0.0,0.0,179.91736263,0.0,28.0,25.210739655
0,10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983
0,10800,59469.0,69834.0,DebtCon,Other,3.0,0.0,0.0,308.75917568,0.0,9.0,34.095785093
0,10800,61791.0,78361.0,DebtCon,Office,5.0,0.0,0.0,94.518067782,2.0,15.0,28.088524645
0,10800,65019.0,49495.0,HomeImp,Mgr,5.0,0.0,0.0,141.16529822,1.0,8.0,21.079998939
0,10800,83441.0,92148.0,DebtCon,Mgr,5.0,0.0,0.0,119.14584404,1.0,26.0,40.978635322
0,10800,67171.0,82138.0,HomeImp,Other,2.0,0.0,0.0,89.124526305,0.0,6.0,38.8031464
0,10800,89139.0,122571.0,HomeImp,Other,8.0,0.0,0.0,173.46666667,1.0,20.0,40.780527152
0,10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752
0,10900,57494.0,66704.0,DebtCon,Mgr,6.0,0.0,0.0,115.31274905,1.0,24.0,39.510985743
0,10900,65019.0,76207.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,22.392611597
0,10900,22513.0,52355.0,HomeImp,Other,1.0,0.0,0.0,248.58340866,0.0,10.0,39.204625006
0,10900,65019.0,66691.0,HomeImp,Other,7.0,0.0,0.0,349.75236213,0.0,7.0,34.34334852
0,10900,56793.0,68825.0,DebtCon,Other,3.0,0.0,0.0,225.88904146,0.0,9.0,34.727875189
0,10900,25061.0,35792.0,DebtCon,Other,3.0,0.0,0.0,173.46666667,1.0,20.0,37.10471224
0,10900,59029.0,76120.0,DebtCon,Other,2.0,0.0,0.0,231.73414438,0.0,10.0,36.025683828
0,10900,116030.0,125179.0,DebtCon,Self,6.0,0.0,0.0,177.08584488,0.0,19.0,33.849092539
0,10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,35.667645974
0,11000,14046.0,34777.0,DebtCon,Other,5.0,0.0,0.0,256.63415201,0.0,11.0,22.447943315
0,11000,88252.0,112567.0,DebtCon,Other,11.0,0.0,0.0,224.71557646,2.0,15.0,39.526852362
0,11000,52602.0,61496.0,DebtCon,Other,13.0,0.0,0.0,107.34006616,0.0,22.0,37.699108592
0,11000,76958.0,88607.0,DebtCon,ProfExe,9.0,0.0,0.0,175.41182666,0.0,12.0,39.216775179
0,11000,21738.0,86586.0,HomeImp,ProfExe,20.0,0.0,0.0,241.06079106,0.0,10.0,25.21859995
0,11000,77929.0,102942.0,HomeImp,ProfExe,8.0,0.0,0.0,173.8298837,0.0,34.0,33.897772554
0,11000,89275.0,108653.0,DebtCon,Other,15.0,0.0,0.0,206.90348089,2.0,15.0,37.743047077
0,11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,24.404335112
0,11000,48538.0,63805.0,DebtCon,Other,9.0,0.0,0.0,88.606023456,0.0,22.0,38.026151095
0,11000,74596.0,98000.0,HomeImp,ProfExe,6.0,0.0,0.0,108.53333333,1.0,27.0,34.818261819
0,11000,85149.0,106820.0,HomeImp,Mgr,10.0,0.0,0.0,240.43333333,0.0,25.0,34.818261819
0,11000,102000.0,120000.0,DebtCon,Other,3.0,0.0,0.0,125.8,1.0,26.0,34.818261819
0,11000,63847.0,86500.0,HomeImp,Office,26.0,0.0,0.0,170.43333333,2.0,14.0,34.818261819
0,11000,54641.0,65705.0,DebtCon,Other,5.0,0.0,0.0,323.19292763,0.0,10.0,33.299628394
0,11000,85758.0,108661.0,HomeImp,Mgr,11.0,0.0,0.0,255.28741537,0.0,24.0,29.434867143
0,11000,50178.0,64427.0,DebtCon,Other,5.0,0.0,0.0,67.636289053,1.0,11.0,28.689928357
0,11000,77723.0,107245.0,HomeImp,ProfExe,5.0,0.0,0.0,115.55852962,0.0,26.0,26.91192966
0,11000,46093.0,60563.0,DebtCon,Mgr,4.0,0.0,0.0,190.48216428,1.0,21.0,29.578148133
0,11000,106762.0,123138.0,DebtCon,Other,2.0,0.0,0.0,131.01191573,0.0,25.0,32.80374334
0,11000,92521.0,110704.0,DebtCon,Other,13.0,0.0,0.0,208.89848526,2.0,16.0,39.250433285
0,11000,65019.0,56851.0,HomeImp,Other,10.0,0.0,0.0,308.43564919,2.0,13.0,31.075616581
0,11100,59232.0,71157.0,DebtCon,Mgr,5.0,0.0,0.0,108.21716051,1.0,24.0,40.091831822
0,11100,65019.0,50262.0,HomeImp,Mgr,5.0,0.0,0.0,175.75688747,1.0,8.0,22.956863758
0,11100,72402.0,86584.0,DebtCon,Mgr,8.0,0.0,0.0,102.97207872,0.0,22.0,29.655713203
0,11100,27861.0,47737.0,HomeImp,Other,8.0,0.0,0.0,89.492116658,0.0,4.0,34.050949362
0,11100,82329.0,100139.0,HomeImp,ProfExe,5.0,0.0,0.0,108.53256364,0.0,26.0,26.099258701
0,11100,80922.0,95105.0,DebtCon,Other,3.0,0.0,0.0,90.881292261,2.0,31.0,38.120810575
0,11100,65019.0,67005.0,HomeImp,Other,7.0,0.0,0.0,364.37597582,0.0,7.0,36.674734318
0,11100,105226.0,122901.0,DebtCon,Other,3.0,0.0,0.0,113.68878037,1.0,26.0,33.896642978
0,11100,53232.0,86703.0,HomeImp,Other,16.0,0.0,0.0,183.20620747,0.0,29.0,26.87488997
0,11100,75392.0,89976.0,DebtCon,ProfExe,9.0,0.0,0.0,163.70355537,1.0,12.0,39.271884779
0,11100,65019.0,89235.5,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,26.232459223
0,11100,54496.0,71895.0,HomeImp,Other,6.0,0.0,0.0,125.76577489,0.0,16.0,35.506774068
0,11100,56999.0,67427.0,HomeImp,Other,8.0,0.0,0.0,139.51391501,0.0,16.0,35.892436102
0,11100,67366.0,102936.0,DebtCon,Other,9.0,0.0,0.0,213.28149573,0.0,20.0,19.078651168
0,11100,35782.0,45550.0,HomeImp,Other,8.0,0.0,0.0,109.28434579,0.0,3.0,36.159805919
0,11100,50350.0,58837.0,DebtCon,Other,6.0,0.0,0.0,80.843216818,0.0,10.0,28.793166271
0,11200,66868.0,107794.0,DebtCon,Office,10.0,0.0,0.0,152.92982848,1.0,12.0,39.640828981
0,11200,29348.0,87351.0,HomeImp,ProfExe,20.0,0.0,0.0,224.39489458,0.0,11.0,26.129627304
0,11200,44966.0,55114.0,DebtCon,Office,1.0,0.0,0.0,173.96189741,1.0,21.0,37.456622102
0,11200,23181.0,80140.0,HomeImp,ProfExe,21.0,0.0,0.0,221.4180934,0.0,10.0,25.462641527
0,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.97010945,0.0,13.0,22.089199918
0,11200,56842.0,66710.0,HomeImp,Other,6.0,0.0,0.0,144.79522043,0.0,17.0,33.8858765
0,11200,65508.0,103523.0,DebtCon,Office,12.0,0.0,0.0,154.42736766,0.0,12.0,37.575436102
0,11200,65019.0,48150.0,HomeImp,Mgr,3.0,0.0,0.0,165.76801721,1.0,9.0,22.302234366
0,11300,57377.0,75038.0,DebtCon,Office,4.0,0.0,0.0,91.219961165,1.0,15.0,25.140279716
0,11300,64437.0,79857.0,DebtCon,Office,5.0,0.0,0.0,88.789155967,2.0,14.0,27.899267889
0,11300,61810.0,79817.0,DebtCon,Office,6.0,0.0,0.0,98.224144195,1.0,14.0,25.52507894
0,11300,65019.0,66345.0,HomeImp,Other,7.0,0.0,0.0,357.14381933,0.0,6.0,34.601973808
0,11300,62168.0,80681.0,DebtCon,Sales,6.0,0.0,0.0,117.3762292,0.0,34.0,27.694521271
0,11300,46120.0,52911.0,HomeImp,Mgr,19.0,0.0,0.0,229.44157776,1.0,17.0,36.334814357
0,11300,77926.0,89216.0,DebtCon,Mgr,6.0,0.0,0.0,146.81015408,2.0,26.0,39.466964223
0,11300,54984.0,63958.0,DebtCon,Mgr,4.0,0.0,0.0,190.92092996,1.0,16.0,28.086854837
0,11300,65019.0,28600.0,HomeImp,Office,20.0,0.0,0.0,190.03121757,0.0,15.0,39.008673024
0,11300,77846.0,101984.0,HomeImp,ProfExe,5.0,0.0,0.0,112.38484554,1.0,27.0,28.298733642
0,11300,78902.0,100332.0,DebtCon,ProfExe,4.0,0.0,0.0,116.99879949,0.0,26.0,34.683071467
0,11300,65019.0,73121.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,22.577246193
0,11300,74783.0,100909.0,HomeImp,ProfExe,5.0,0.0,0.0,85.664833722,0.0,34.0,35.947854706
0,11400,65019.0,29374.0,HomeImp,Office,20.0,0.0,0.0,207.93025578,1.0,15.0,38.955124742
0,11400,65019.0,38246.0,HomeImp,Other,7.0,0.0,0.0,88.886975341,0.0,10.0,37.658388771
0,11400,75705.0,90727.0,DebtCon,Mgr,5.0,0.0,0.0,143.10103259,2.0,27.0,42.169926729
0,11400,66491.0,89553.0,DebtCon,Other,4.0,0.0,0.0,212.78328271,0.0,16.0,31.120132652
0,11400,55965.0,78051.0,DebtCon,Office,6.0,0.0,0.0,96.292020222,2.0,14.0,27.173232225
0,11400,43530.0,56600.0,HomeImp,Other,21.0,0.0,0.0,114.98297904,0.0,23.0,39.481662901
0,11400,56789.0,74016.0,HomeImp,Other,7.0,0.0,0.0,127.62547457,0.0,16.0,33.027143557
0,11400,51203.0,60716.0,DebtCon,Other,2.0,0.0,0.0,99.104082616,0.0,20.0,38.235312929
0,11400,65019.0,44849.0,HomeImp,Mgr,6.0,0.0,0.0,163.27459468,1.0,9.0,23.481116639
0,11400,65019.0,27439.0,HomeImp,Other,27.0,0.0,0.0,208.17711251,0.0,5.0,23.830110576
0,11400,64934.0,74875.0,DebtCon,Other,3.0,0.0,0.0,192.31448267,2.0,16.0,34.343755724
0,11400,50166.0,61395.0,DebtCon,Other,1.0,0.0,0.0,188.88668235,1.0,12.0,26.950451284
0,11500,56720.0,82738.0,HomeImp,Other,17.0,0.0,0.0,200.41695429,0.0,16.0,34.019837692
0,11500,53651.0,87547.0,HomeImp,Other,18.0,0.0,0.0,191.39688748,0.0,16.0,34.368650887
0,11500,53151.0,71645.0,HomeImp,Other,7.0,0.0,0.0,135.80047603,0.0,16.0,35.851614414
0,11500,70409.0,89099.0,DebtCon,ProfExe,9.0,0.0,0.0,169.40165199,0.0,11.0,40.174430056
0,11500,44097.0,58336.0,DebtCon,Office,0.0,0.0,0.0,173.31832075,0.0,20.0,38.191626025
0,11500,64371.0,73636.0,DebtCon,ProfExe,2.0,0.0,0.0,162.11625392,1.0,35.0,39.791198955
0,11500,63136.0,81099.0,DebtCon,Other,3.0,0.0,0.0,149.06474483,1.0,35.0,28.975940118
0,11500,29281.0,37717.0,HomeImp,Mgr,15.0,0.0,0.0,61.915444655,0.0,9.0,30.702428546
0,11500,65019.0,64037.0,HomeImp,Other,7.0,0.0,0.0,354.17458076,0.0,7.0,34.355739238
0,11600,89205.0,128462.0,DebtCon,Office,10.0,0.0,0.0,128.12359751,0.0,21.0,37.523324709
0,11600,22635.0,33353.0,DebtCon,Office,6.0,0.0,0.0,85.57207035,0.0,16.0,19.223872665
0,11600,35865.0,50000.0,DebtCon,Other,7.0,0.0,0.0,78.133333333,0.0,15.0,34.818261819
0,11600,96882.0,118914.0,DebtCon,ProfExe,13.0,0.0,0.0,176.22191092,2.0,17.0,34.757740199
0,11600,64510.0,71105.0,DebtCon,ProfExe,5.0,0.0,0.0,150.26333198,1.0,34.0,43.239187116
0,11600,57436.0,72460.0,DebtCon,Other,11.0,0.0,0.0,255.12603024,0.0,27.0,28.945531785
0,11600,73079.0,101219.0,HomeImp,ProfExe,7.0,0.0,0.0,152.249875,0.0,33.0,34.249620743
0,11700,42151.0,58947.0,HomeImp,Other,22.0,0.0,0.0,122.03036183,0.0,23.0,40.083144531
0,11700,78789.0,91342.0,DebtCon,Mgr,5.0,0.0,0.0,128.36067425,2.0,27.0,41.952681795
0,11700,47072.0,85090.0,HomeImp,Other,18.0,0.0,0.0,192.25318228,0.0,16.0,35.064864675
0,11700,95411.0,117927.0,DebtCon,ProfExe,14.0,0.0,0.0,177.92669579,1.0,17.0,34.490564131
0,11700,59932.0,80313.0,HomeImp,Office,14.0,0.0,0.0,238.48646158,0.0,32.0,44.474917703
0,11700,40266.0,59097.0,DebtCon,Other,7.0,0.0,0.0,74.998098598,0.0,15.0,39.49702872
0,11700,65019.0,69125.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,23.766832127
0,11700,59506.0,85000.0,DebtCon,Other,3.0,0.0,0.0,37.566666667,2.0,4.0,34.818261819
0,11700,37093.0,62116.0,DebtCon,Mgr,7.0,0.0,0.0,173.46666667,1.0,20.0,37.010948765
0,11700,74783.0,86227.0,DebtCon,Mgr,7.0,0.0,0.0,116.75680052,0.0,23.0,28.019227084
0,11700,64278.0,76055.0,DebtCon,Other,12.0,0.0,0.0,245.29516293,0.0,26.0,28.439965842
0,11700,56441.0,86987.0,HomeImp,Other,17.0,0.0,0.0,198.03271759,0.0,16.0,33.931163419
0,11700,78157.0,103016.0,DebtCon,Mgr,1.0,0.0,0.0,69.805697668,2.0,24.0,38.448387115
0,11700,55119.0,67931.0,DebtCon,Mgr,4.0,0.0,0.0,199.41069924,2.0,16.0,27.616338511
0,11700,96532.0,107600.0,DebtCon,Other,12.0,0.0,0.0,214.86981675,2.0,15.0,40.287411441
0,11700,68059.0,86216.0,DebtCon,Other,3.0,0.0,0.0,175.65856785,1.0,35.0,30.253969922
0,11800,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.17206513,0.0,18.0,33.200397325
0,11800,52104.0,61618.0,DebtCon,Office,0.0,0.0,0.0,160.74993141,0.0,21.0,37.129512042
0,11800,79131.0,102263.0,HomeImp,ProfExe,5.0,0.0,0.0,105.25389259,0.0,34.0,36.070978869
0,11800,65019.0,65769.0,HomeImp,Other,7.0,0.0,0.0,357.33268218,0.0,7.0,34.327276537
0,11800,44944.0,57132.0,DebtCon,Other,7.0,0.0,0.0,74.156045076,0.0,14.0,42.81224294
0,11800,57760.0,65535.0,DebtCon,Mgr,11.0,0.0,0.0,108.46940045,1.0,18.0,32.783483568
0,11800,65062.0,78004.0,HomeImp,Office,12.0,0.0,0.0,251.14419571,0.0,31.0,43.372372819
0,11800,86785.0,125552.0,DebtCon,Office,11.0,0.0,0.0,148.17649241,1.0,22.0,37.884449327
0,11800,38825.0,51984.0,DebtCon,Other,7.0,0.0,0.0,82.527794351,0.0,14.0,40.88273326
0,11800,32257.0,59515.0,DebtCon,Office,23.0,0.0,0.0,231.59994452,0.0,29.0,25.701276422
0,11800,65019.0,51246.0,HomeImp,Other,11.0,0.0,0.0,305.5667157,2.0,13.0,32.500059069
0,11800,65012.0,91614.0,HomeImp,Office,26.0,0.0,0.0,171.88954687,2.0,13.0,42.488517052
0,11800,53596.0,69786.0,DebtCon,Mgr,5.0,0.0,0.0,126.78778068,1.0,24.0,41.047754879
0,11800,112146.0,140781.0,DebtCon,ProfExe,14.0,0.0,0.0,170.70050749,0.0,32.0,29.942492402
0,11900,44600.0,63800.0,DebtCon,Other,9.0,0.0,0.0,243.5,0.0,18.0,34.818261819
0,11900,44142.0,54299.0,HomeImp,Other,22.0,0.0,0.0,123.47114722,0.0,22.0,37.154902302
0,11900,56443.0,86913.0,DebtCon,Office,12.0,0.0,0.0,119.85940967,0.0,24.0,38.861656969
0,11900,56792.0,64130.0,DebtCon,Mgr,13.0,0.0,0.0,118.61259022,1.0,18.0,32.665746304
0,11900,85179.0,122788.0,HomeImp,Other,10.0,0.0,0.0,173.46666667,1.0,20.0,39.430730627
0,11900,41009.0,68211.0,DebtCon,Office,23.0,0.0,0.0,234.92961744,0.0,28.0,28.391039297
0,11900,28329.0,80963.0,HomeImp,ProfExe,21.0,0.0,0.0,239.45711772,0.0,10.0,24.534997192
0,11900,34222.0,59948.0,DebtCon,Office,24.0,0.0,0.0,228.0753508,1.0,29.0,25.728837383
0,11900,26601.0,52544.0,HomeImp,Other,0.0,0.0,0.0,240.6943608,0.0,11.0,40.775677146
0,11900,89595.0,107895.0,HomeImp,Mgr,9.0,0.0,0.0,250.46824187,0.0,24.0,30.305388108
0,11900,78959.0,104371.0,DebtCon,Mgr,1.0,0.0,0.0,79.081397224,1.0,23.0,40.02421108
0,11900,81318.0,105454.0,HomeImp,ProfExe,6.0,0.0,0.0,92.136821036,1.0,33.0,37.525751033
0,11900,61094.0,74842.0,DebtCon,Other,12.0,0.0,0.0,250.19983439,0.0,26.0,29.734874071
0,12000,84172.0,123415.0,DebtCon,Office,9.0,0.0,0.0,139.01844935,1.0,21.0,38.582669884
0,12000,83560.0,126479.0,HomeImp,Other,8.0,0.0,0.0,173.46666667,1.0,20.0,38.928315685
0,12000,63019.0,74204.0,DebtCon,Office,6.0,0.0,0.0,98.591738332,2.0,14.0,24.490438355
0,12000,41182.0,59947.0,HomeImp,Other,23.0,0.0,0.0,118.17993915,0.0,22.0,37.131064161
0,12000,76799.0,83864.0,DebtCon,Mgr,8.0,0.0,0.0,102.20427433,0.0,22.0,27.17193008
0,12000,38130.0,68707.0,DebtCon,Office,23.0,0.0,0.0,234.88798047,1.0,29.0,26.301236902
0,12000,15756.0,53079.0,HomeImp,Office,23.0,0.0,0.0,259.55504435,0.0,20.0,29.397478217
0,12000,102109.0,121229.0,DebtCon,Other,2.0,0.0,0.0,104.48259122,0.0,25.0,34.767288887
0,12000,79844.0,98139.0,HomeImp,ProfExe,8.0,0.0,0.0,156.95475827,0.0,34.0,31.700124322
0,12000,43000.0,64000.0,DebtCon,Other,1.0,0.0,0.0,262.96666667,0.0,21.0,34.818261819
0,12000,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,34.818261819
0,12000,76187.0,93100.0,DebtCon,Other,0.5,0.0,0.0,144.06666667,0.0,23.0,34.818261819
0,12000,29600.0,61250.0,DebtCon,ProfExe,7.5,0.0,0.0,264.8,1.0,16.0,34.818261819
0,12000,65019.0,63000.0,DebtCon,Other,0.0,0.0,0.0,173.46666667,0.0,0.0,34.818261819
0,12000,94000.0,112125.0,HomeImp,Office,2.0,0.0,0.0,143.03333333,1.0,22.0,34.818261819
0,12000,72000.0,106000.0,DebtCon,Other,6.0,0.0,0.0,78.066666667,2.0,14.0,34.818261819
0,12000,42482.0,67800.0,DebtCon,ProfExe,19.0,0.0,0.0,199.9,0.0,16.0,34.818261819
0,12000,44000.0,59500.0,DebtCon,Other,3.7,0.0,0.0,172.5,0.0,14.0,34.818261819
0,12000,81000.0,105250.0,DebtCon,ProfExe,9.0,0.0,0.0,200.9,2.0,37.0,34.818261819
0,12000,36346.0,54000.0,DebtCon,Other,7.0,0.0,0.0,114.66666667,2.0,19.0,34.818261819
0,12000,87000.0,113850.0,DebtCon,Office,11.0,0.0,0.0,216.13333333,0.0,12.0,34.818261819
0,12000,76674.0,97936.0,DebtCon,Mgr,5.0,0.0,0.0,147.91420273,2.0,27.0,41.225763159
0,12000,36072.0,62960.0,DebtCon,ProfExe,8.0,0.0,0.0,288.5298732,0.0,16.0,22.423002459
0,12000,97650.0,115931.0,DebtCon,ProfExe,11.0,0.0,0.0,199.82804201,1.0,17.0,34.387943973
0,12000,65019.0,67446.0,HomeImp,Other,7.0,0.0,0.0,356.93333041,0.0,7.0,37.934443412
0,12000,88210.0,114224.0,DebtCon,ProfExe,8.0,0.0,0.0,203.46897898,1.0,36.0,41.572971522
0,12000,84191.0,100654.0,HomeImp,ProfExe,0.0,0.0,0.0,79.677885378,1.0,20.0,33.773303262
0,12100,56335.0,86648.0,HomeImp,Other,17.0,0.0,0.0,206.24709466,0.0,17.0,35.127874351
0,12100,13218.0,82386.0,DebtCon,Other,7.0,0.0,0.0,262.39425427,0.0,14.0,18.430472375
0,12100,44484.0,64398.0,DebtCon,Other,3.0,0.0,0.0,263.04470405,0.0,20.0,28.803982547
0,12100,50100.0,66410.0,DebtCon,Other,3.0,0.0,0.0,176.00986434,0.0,14.0,28.548603692
0,12100,68941.0,75029.0,HomeImp,Office,14.0,0.0,0.0,254.18965549,0.0,31.0,43.89784955
0,12100,50150.0,65565.0,DebtCon,Other,4.0,0.0,0.0,166.23170863,0.0,13.0,26.644324791
0,12100,50973.0,74183.0,DebtCon,Mgr,6.0,0.0,0.0,122.69182705,1.0,24.0,41.128085307
0,12100,12000.0,33938.0,DebtCon,Mgr,9.0,0.0,0.0,118.76666667,0.0,11.0,34.818261819
0,12100,67927.0,94126.0,DebtCon,Other,2.0,0.0,0.0,35.53887812,2.0,3.0,38.847597081
0,12100,74594.0,90555.0,DebtCon,Mgr,4.0,0.0,0.0,123.77662458,2.0,27.0,41.634847306
0,12100,83557.0,98881.0,HomeImp,ProfExe,6.0,0.0,0.0,102.22570446,1.0,26.0,25.782787088
0,12100,46152.0,72773.0,DebtCon,Other,0.0,0.0,0.0,270.48998006,0.0,20.0,29.495115994
0,12100,97185.0,113004.0,DebtCon,Other,13.0,0.0,0.0,202.6225313,2.0,15.0,37.716646112
0,12100,71060.0,79744.0,DebtCon,Other,3.0,0.0,0.0,179.86634886,1.0,35.0,29.89415099
0,12100,28193.0,34705.0,DebtCon,Other,0.0,0.0,0.0,173.46666667,1.0,20.0,37.618026904
0,12100,18728.0,34443.0,DebtCon,Mgr,9.0,0.0,0.0,117.64828293,0.0,10.0,21.589836378
0,12100,55147.0,72553.0,DebtCon,Other,0.0,0.0,0.0,229.40617542,0.0,10.0,35.867729634
0,12100,48149.0,74539.0,DebtCon,ProfExe,17.0,0.0,0.0,200.03256163,0.0,15.0,23.130971888
0,12200,61929.0,83102.0,HomeImp,Office,14.0,0.0,0.0,238.52492741,1.0,32.0,44.449670971
0,12200,57785.0,72971.0,DebtCon,Other,2.0,0.0,0.0,166.89946021,1.0,16.0,34.709643927
0,12200,80336.0,102618.0,HomeImp,ProfExe,2.0,0.0,0.0,79.730260623,2.0,19.0,34.405482343
0,12200,91000.0,114053.0,DebtCon,Other,11.0,0.0,0.0,173.5,0.0,27.0,34.818261819
0,12200,45095.0,64736.0,DebtCon,Other,9.0,0.0,0.0,249.67377106,0.0,18.0,31.635302623
0,12200,82904.0,125057.0,DebtCon,Office,8.0,0.0,0.0,131.6590526,1.0,21.0,37.273139992
0,12200,61302.0,90873.0,DebtCon,Other,2.0,0.0,0.0,35.973541612,1.0,4.0,39.973613155
0,12200,27118.0,87982.0,HomeImp,ProfExe,19.0,0.0,0.0,232.23699614,0.0,11.0,25.235438798
0,12200,57112.0,76050.0,DebtCon,Other,1.0,0.0,0.0,235.22926877,0.0,9.0,35.113185331
0,12200,90154.0,110479.0,DebtCon,ProfExe,9.0,0.0,0.0,196.92640591,2.0,37.0,43.189031502
0,12300,79838.0,85209.0,DebtCon,ProfExe,8.0,0.0,0.0,173.83862388,0.0,11.0,37.824470796
0,12300,61253.0,85825.0,DebtCon,Sales,5.0,0.0,0.0,130.02625897,0.0,34.0,27.20337824
0,12300,69499.0,104045.0,DebtCon,Other,8.0,0.0,0.0,219.09048911,0.0,20.0,18.58475695
0,12300,60200.0,77079.0,HomeImp,Office,13.0,0.0,0.0,242.24413818,1.0,32.0,45.394168545
0,12300,65019.0,50530.0,HomeImp,Mgr,5.0,0.0,0.0,163.54095996,1.0,9.0,20.02628441
0,12300,52622.0,64407.0,DebtCon,Other,0.0,0.0,0.0,191.0774254,1.0,13.0,26.203067291
